SentID,Npred,NpredID,Vsup,VsupID,N0Role,N0ID,N0String,N1Role,N1ID,N1String,N2Role,N2ID,N2String
3558,show,1,-, -,agent-gen, -, -,-, -, -,-, -, -
3559,comando,14,sob,12,agent-gen, 15 16 17 18 19 20, de o « godfather_of_soul » James_Brown ,object-gen,9 10 11,  uma noite trepidante ,-, -, -
3559,modernidade,26,-, ,object-gen, 27 28 29 30 31 32 33 34," de Guru , US3 e de os Digable_Planets ",-, -, -,-, -, -
3561,aumento,18,-, ,object-gen, -, - ,-, -, -,-, -, -
3564,aumento,7,-, ,object-gen, -, - ,-, -, -,-, -, -
3564,custo,18,-, ,object-gen, 19 20 21 22 23 24 25 26 27 28," de alguns fundidos , forjados , aço plano e rolamentos ",-, -, -,-, -, -
3565,avaliação,17,ter,14,agent-gen, -, - ,object-gen, 12 13 15, o prefeito sua ,-, -, -
3566,avaliação,19,-, ,agent-gen, -, - ,object-gen, , ,-, -, -
3567,candidatura,1,-, -,agent-gen, -, -,object-f, -, -,-, -, -
3568,performance,3,-, ,agent-gen, 4 5, de Maluf,-, -, -,-, -, -
3568,candidatura,18,-, ,agent-gen,17, sua ,object-f, 19 20 21, a a presidência ,-, -, -
3568,inauguração,25,-, ,agent-gen, -, - ,object-gen, 26 27 28 29 30 31 32 33 34 35 36," de grandes obras , como o túnel de o rio Pinheiros ",-, -, -
3568,presidência,21,-, ,object-gen,17, sua ,object-gen, -, -,-, -, -
3572,objetivo,2,,,experiencer-gen, -, - ,object-f, 4 5 6, consolidar a marca , -, -, -
3573,preço,14,-, ,object-gen, -, - ,-, -, -,-, -, -
3574,inflação,6,-, ,object-gen, -, - ,-, -, -,-, -, -
3574,mudança,11,-, ,agent-gen, -, - ,object-gen, 12 13, de preços ,-, -, -
3574,aumento,18,-, ,object-gen, -, - ,-, -, -,-, -, -
3577,preço,2,-, ,object-gen, -, - ,-, -, -,-, -, -
3579,intenção,2,,,experiencer-gen, -, - ,object-f, 4 5 6 7 8 9 10 11 12 13 14 15 16  17 18 19," votar e aprovar a MP em a próxima semana , entre os dias e 26 27 ", -, -, -
3580,empenho,6,-, ,object-gen, 7 8 9 10, de todos os ministros ,-, 12 13 14 15 16 17 18, mobilizar os seus partidos para a votação ,-, -, -
3581,aprovação,7,-, ,agent-gen, -, - ,object-gen, 8  9 10 11 12 13, de a MP de a URV ,-, -, -
3581,medida,24,-, ,agent-gen, -, - ,object-f, -, -,-, -, -
3582,mudança,9,fazer,10,agent-gen, -, - ,object-gen, -, -,-, -, -
3582,plano,15,-, ,experiencer-gen, -, - ,object-f, -, -,-, -, -
3583,venda,22,-, ,agent-giver, -, - ,object-gen, -, -,, -, -
3587,condição,3,em,1,experiencer-gen, 12 13, tio Dave ,object-f, 4 5 6 7 8 9 10, de senhor de meia-idade com idéias adolescentes ,-, -, -
3587,idéia,9,com,8,experiencer-gen, 5 6 7, senhor de meia-idade ,object-f, -, -,-, -, -
3587,inquietação,18,com,16,experiencer-gen, 12 13, tio Dave ,-, -, -,-, -, -
3587,paladar,24,-, ,experiencer-gen,20, seu ,-, -, -,-, -, -
3588,gosto,5,ter,4,object-gen,1, Peixe ,-, -, -,-, -, -
3588,gosto,5,-,,object-gen,6 7, de carne ,-, -, -,-, -, -
3591,estudo,6,-, ,agent-gen, -, - ,object-gen, -, -,-, -, -
3591,paladar,15,ter,13,experiencer-gen, 10 11, algumas pessoas ,-, -, -,-, -, -
3592,paladar,14,ter,12,experiencer-gen, 9 10, as mulheres,-, -, -,-, -, -
3592,risadinha,25,dar,23,agent-gen,27 28 29 30 31 32 33 34, você aí em o fundo de a classe,-, -, -,-, -, -
3595,soma,9,-, ,agent-gen, -, - ,object-gen, -, -,co-object, -, -
3595,subtração,11,-, ,agent-gen, -, - ,object-gen, -, -,object-gen, -, -
3595,multiplicação,13,-, ,agent-gen, -, - ,object-gen, -, -,co-object, -, -
3595,divisão,15,-, ,agent-gen, -, - ,object-gen, -, -,object-gen, -, -
3602,significado,12,-, ,object-gen, 13 14 15, de as palavras ,-, -, -,-, -, -
3604,lançamento,28,-, ,agent-gen, -, - ,object-gen, 29 30 31, de o real ,-, -, -
3606,deformação,13,ter,11,object-gen, 4 5 6 7 8 9 10, a lei antitruste aprovada por o Congresso,-, -, -,-, -, -
3607,declaração,3,-, ,agent-speaker, 4 6, de separatistas ,addressee, -, -,message, -, -
3607,negociação,16,iniciar,14,agent-gen, 8 9 10, o governo britânico ,co-agent, 17 18 19 20 21 22 23 24 25," com o Sinn_Fein , braço político de o IRA ",-, -, -
3608,cronograma,16,-, ,object-f, 17 18 19 20 21, de o processo de paz ,-, -, -,-, -, -
3609,operação,13,-, ,agent-gen, 14 15, de Newry ,-, -, -,-, -, -
3609,assalto,24,-, ,agent-gen, -, - ,object-gen, -, -,-, -, -
3616,estudo,1,-, ,agent-gen, -, - ,object-gen, -, -,-, -, -
3616,inflação,3,-, ,object-gen, -, - ,-, -, -,-, -, -
3617,estudo,2,-, ,agent-gen, 3 4 5 6 7 8 9 10 11 12 13 14 15," de o Corecon ( Conselho_Regional_de_Economia ) , de o Rio_de_Janeiro , divulgado ontem ",object-gen, -, -,-, -, -
3617,hipótese,22,-, ,experiencer-gen, -, - ,object-f, 23 24 25 26 27 28 29, de adoção de o real em abril ,-, -, -
3617,adoção,24,-, ,agent-gen, -, - ,object-gen, 25 26 27, de o real ,-, -, -
3617,inflação,32,-, ,object-gen, -, - ,-, -, -,-, -, -
3618,projeção,5,-, ,experiencer-gen, -, - ,object-f, -, -,-, -, -
3618,estudo,8,-, ,agent-gen, -, - ,object-gen, -, -,-, -, -
3618,inflação,11,-, ,object-gen, -, - ,-, -, -,-, -, -
3619,opinião,11,-, ,agent-speaker, 12 13 14 15 16 17 18 19, de 16 economistas que fazem análise de conjuntura ,addressee, -, -,message, -, -
3619,análise,17,fazer,16,agent-gen,13 14, 16 economistas,object-f, 18 19, de conjuntura ,-, -, -
3620,inflação,11,-, ,object-gen, 12 13 14, de o real ,-, -, -,-, -, -
3620,subida,36,-, ,object-gen, 37 38, de preços ,-, -, -,-, -, -
3620,implantação,41,-, ,agent-gen, -, - ,object-gen, 42 43 44, de a URV ,object-gen, -, -
3621,alta,5,-, ,object-gen, 6 7, de preços ,-, -, -,-, -, -
3621,preço,7,-, ,object-gen, -, - ,-, -, -,-, -, -
3622,projeto,2,-, -,experiencer-gen, -, -,object-f, -, -,-, -, -
3623,informação,10,-, ,agent-speaker, -, - ,addressee, -, -,message, -, -
3624,preservação,19,-, ,agent-gen, -, - ,object-gen, 20 21 22, de o clube ,-, -, -
3625,controle,5,ter,3,agent-gen,1, Cedras ,object-gen, 6 7 8, de sua polícia ,-, -, -
3627,mudança,3,-, ,agent-gen, 6 7 8, de a polícia ,object-f,4 5, de atitude,-, -, -
3627,atitude,5,-, ,object-gen, 6 7 8, de a polícia ,-, -, -,-, -, -
3628,violação,3,-, ,agent-gen, -, - ,object-f, 4 5 6 7, de os direitos humanos ,-, -, -
3629,passo,7,tomar,5,agent-gen, 2 3, o sr._Cedras ,-, -, -,-, -, -
3629,passo,19,dar,22,agent-gen,20,ele,-, -, -,-, -, -
3630,fome,13,-, ,experiencer-gen,  14 15 16,  de a população ,-,,,-, -, -
3630,transição,19,-, ,object-gen, -, - ,object-f, 20 21 22, para a democracia ,-, -, -
3633,partida,21,-, ,agent-gen, -, - ,co-agent, -, -,-, -, -
3634,volta,26,-, ,agent-gen,20 21 22 23, o atacante croata Alan_Boksic,locative-dest, 27 28 29, a o time ,-, -, -
3635,rentabilidade,20,-, ,object-gen, -, - ,-, -, -,-, -, -
3635,cotação,11,-, ,object-gen, -, - ,-, -, -,-, -, -
3636,expectativa,9,-, ,experiencer-gen, -, - ,object-f, 10 11 12 13 14, de desvalorização cambial para abril ,-, -, -
3636,desvalorização,11,-, ,object-gen,12, cambial ,-, -, -,-, -, -
3637,maneira,2,-, ,object-gen, -, - ,-, -, -,-, -, -
3638,sucesso,15,-, ,object-gen, 16 17 18, de os executivos ,-, -, -,-, -, -
3639,comportamento,2,-, ,agent-gen, 3 4 5, de as pessoas ,-, -, -,-, -, -
3639,alteração,16,passar por, 10 11,agent-gen, -, - ,object-gen, 1 2 3 4 5 6 7 8, O comportamento de as pessoas em o trabalho ,-, -, -
3640,qualidade,6,de,5,object-gen,4, times ,-, -, -,-, -, -
3640,diálogo,26,-, ,agent-speaker,21, funcionários ,co-agent, -, -,-, -, -
3640,importância,31,-, ,object-f, 32 33 34 35 36 37 38 39 40 41 42 43 44 45, de o cumprimento de as regras de boas maneiras dentro_de o ambiente de trabalho ,-, -, -,-, -, -
3640,cumprimento,34,-, ,agent-gen, -, - ,object-f, 35 36 37 38 39 40 41 42 43 44 45, de as regras de boas maneiras dentro_de o ambiente de trabalho ,-, -, -
3640,trabalho,45,-, ,agent-gen, -, - ,object-f, -, -,-, -, -
3641,imagem,7,-, ,object-gen,6, sua ,-, -, -,-, -, -
3641,indelicadeza,17,cometer,15,agent-gen, 13 14, um funcionário ,-, -, -,-, -, -
3642,refinamento,3,-, -,agent-gen, -, -,object-gen, 4 5 6, de o executivo,-, -, -
3642,avaliação,17,-, -,agent-gen, -, -,object-gen,, ,-, -, -
3643,curso,12,oferecer,11,agent-speaker, 5 6 7 8, universidades e algumas empresas ,topic, 13 14 15, de boas maneiras ,-, -, -
3643,negócio,18,-, ,agent-gen, -, - ,co-agent, -, -,-, -, -
3644,iniciativa,11,-, ,agent-gen, 12 13, de cada_um ,-, -, -,-, -, -
3645,tradição,13,-, ,object-gen,12, sua ,object-f, -, -,-, -, -
3646,solução,2,dar,4,agent-gen, -, - ,object-gen,,,-, -, -
3646,equilíbrio,7,-, ,object-gen, 8 9 10 11, entre figuração e abstração ,co-object, 8 9 10 11, entre figuração e abstração ,-, -, -
3646,profundidade,15,-, ,object-gen, -, - ,-, -, -,-, -, -
3649,abertura,10,-, ,agent-gen, -, - ,object-gen, -, -,-, -, -
3652,proposta,3,-, ,agent-speaker, -, - ,addressee,,  ,message,  4 5 6, de 18 cassações 
3652,cassação,6,-, ,agent-gen, -, - ,object-gen, -, -,-, -, -
3652,relatório,9,-, ,agent-creator, 11 12 13, de a CPI ,topic, -, -,-, -, -
3655,campanha,14,-, ,agent-gen, -, - ,object-f, -, -,-, -, -
3655,organização,8,-, ,agent-gen, -, - ,object-gen, -, -,-, -, -
3656,conversa,8,em,6,agent-speaker,1, Lula ,co-agent, 9 10, com amigos ,-, -, -
3657,campanha,4,-, ,agent-gen, -, - ,object-f, -, -,-, -, -
3658,decisão,27,-, ,experiencer-vol, -, - ,object-f, -, -,-, -, -
3662,pagamento,14,-, ,agent-giver, -, - ,recipient, -, -,-, -, -
3663,encontro,5,-, ,agent-gen, -, - ,co-agent, 6 7, com Lula ,-, -, -
3663,negociação,15,-, ,agent-gen, -, - ,co-agent, -, -,object-f, -, -
3667,construção,8,-, ,agent-creator, -, - ,object-gen, 9 10 11 12, de a rodovia Transamazônica ,-, -, -
3668,reflexão,17,-, ,experiencer-gen, -, - ,topic, 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36, sobre uma realidade em que os corpos estão submetidos a um trabalho de transformação que realça o sentido trágico ,-, -, -
3668,trabalho,29,-, ,agent-gen, -, - ,object-f, 30 31 32 33 34 35 36, de transformação que realça o sentido trágico ,-, -, -
3668,transformação,31,-, ,agent-gen, -, - ,object-gen, 23 24, os corpos ,-, -, -
3669,trabalho,19,-, -,agent-gen, -, -,object-f, 30 31, de transformação,-, -, -
3670,efeito,14,-, ,cause, , ,object-gen, 16 17 18 19 20 21, em os corpos de as pessoas ,-, -, -
3671,percepção,16,-, ,experiencer-gen, -, - ,object-f, -, -,-, -, -
3671,cultura,22,-, ,object-gen,23, ocidental ,-, -, -,-, -, -
3671,conhecimento,32,-, ,experiencer-gen, -, - ,object-f, -, -,-, -, -
3674,controle,1,-, -,agent-gen, -, -,object-gen, -, -,-, -, -
3676,transferência,14,,,agent-gen,,,object-gen, 20 21 22 23 24 25 26 27 28 29 30 31,de o controle  de a Atochem (  fundadora de a Triunfo ),object-gen,16 17 18,para a Dow
3676,controle,22,-, ,agent-gen, 17 18, a Dow ,object-gen, 23 24 25 26 27 28 29 30 31, de a Atochem (  fundadora de a Triunfo ),-, -, -
3678,acordo de gaveta,17 18 19,-,,agent-gen,,,co-agent, 21 22 23, com a Dow,-,,
3679,contrato,12,-, ,agent-gen, 3 4 5 6 7, a Dow de os EUA ,co-agent, -, -,object-f, -, -
3680,mercado,6,-, -,object-gen, 7 8, de telebingos,-, -, -,-, -, -
3684,resultado,9,-, ,cause, 16 12 13 14 15 17 18 19 20 21 22 23, e de a produção industrial de as novas encomendas a as indústrias ,-, -, -,-, -, -
3684,produção,14,-, ,agent-creator,15, industrial ,object-gen, -, -,-, -, -
3684,encomenda,20,-, ,agent-speaker, -, - ,addressee, 21 22 23, a as indústrias ,object-gen, -, -
3684,esperança,27,-, ,experiencer-gen, -, - ,object-f, 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48, de que a Alemanha tivesse saído de a pior recessão de o pós- guerra em o último trimestre de o ano ,-, -, -
3684,recessão,37,sair de, 33 34,object-gen, 30 31, a Alemanha ,-, -, -,-, -, -
3684,guerra,41,-, ,agent-gen, -, - ,co-agent, -, -,-, -, -
3685,desempenho,6,-, ,object-gen, 7 8 9, de o PIB ,-, -, -,-, -, -
3686,recuperação,6,-, ,agent-gen, -, - ,object-gen, -, -,-, -, -
3686,exportação,10,-, ,agent-gen, -, - ,object-gen, -, -,, -, -
3687,pesquisa,12,-, ,agent-gen, -, - ,object-gen, -, -,-, -, -
3687,pânico,20,-, ,experiencer-gen, 14 15, seus filiados ,-, -, -,-, -, -
3688,expectativa,2,-, ,experiencer-gen,1, Suas ,object-f, -, -,-, -, -
3689,sorriso,7,dar,5,agent-gen,4, Santana ,-, -, -,-, -, -
3690,hospitalidade,11,-, ,object-gen,12, paranaense ,-, -, -,-, -, -
3691,transformação,6,-, ,agent-gen,1, Pequenos ,object-gen, -, -,-, -, -
3692,privilégio,11,-, ,object-gen, 12 13 14 15, de as grandes empresas ,-, -, -,-, -, -
3694,industrialização,11,-, ,agent-gen, -, - ,object-gen,12, brasileira ,-, -, -
3695,papel,10,-, ,object-gen,9, seu ,object-f, 12 13, de transformações ,-, -, -
3695,transformação,13,-, ,agent-gen, -, - ,object-gen, -, -,object-gen, -, -
3696,esgotamento,3,-, -,object-gen, 4 5 6, de o modelo,-, -, -,-, -, -
3696,intervenção,10,-, -,agent-gen, 11 12 13, de o Estado,object-f, -, -,-, -, -
3696,proteção,15,-, -,agent-gen, -, -,object-gen, 16 17 18 19, contra a competição externa,-, -, -
3696,competição,18,-, -,agent-gen, -, -,co-agent, -, -,-, -, -
3696,importação,24,-, -,agent-taker, -, -,object-gen, 25 26 27 28,de bens de capital,-, -, -
3696,incentivo,31,-, -,agent-gen, -, -,object-f, -, -,-, -, -
3699,acidente,2,-, -,patient, -, -,-, -, -,-, -, -
3701,morte,5,-, ,patient, -, - ,-, -, -,-, -, -
3702,tombamento,2,-, ,agent-gen, -, - ,object-gen, 3 4 5, de um caminhão,-, -, -
3703,acidente,2,-, ,patient, -, - ,-, -, -,-, -, -
3703,morte,5,-, ,patient, 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26," de o menino , René_Scorsa que estava em o Logus dirigido por Sérgio_Duran , 33 , que bateu em o caminhão ",-, -, -,-, -, -
3704,dotação,3,fazer,4,agent-giver, -, - ,recipient, 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21, a dois municípios que agora passam a ter 50 % de as verbas totais de seus Estados ,-, -, -
3704,verba,17,ter,12,object-gen, 19 20 21, de seus Estados ,-, -, -,-, -, -
3706,projeto,2,-, ,experiencer-gen, -, - ,object-f, 3 4 5 6 7 8 9 10 11 12, de canalização de um córrego em o município de Contagem ,-, -, -
3706,canalização,4,-, ,agent-gen, -, - ,object-gen, 5 6 7 8 9 10 11 12, de um córrego em o município de Contagem ,-, -, -
3709,escolha,2,-, ,experiencer-gen, -, - ,object-gen,5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48,"de Sobral , que por ser « uma de as principais cidades de o Ceará» é também uma grande concentração eleitoral de o Estado, coincide com sua escolha para a ação de campanha que lá fez o candidato Fernando Henrique no fim-de-semana",-, -, -
3709,escolha,34,-, ,experiencer-gen, -, - ,object-gen,33,sua,-, -, -
3709,campanha,39,fazer,42,agent-gen, 43 44 45, o candidato Fernando_Henrique ,object-f, -, -,-, -, -
3710,propaganda,22,-, ,agent-speaker, -, - ,topic, -, -,-, -, -
3710,escolha,28,-, ,agent-gen, -, - ,object-f, 29 30, de Fernando_Henrique ,-, -, -
3710,concentração,7,,,object-gen, 1 2 3, A mineira Contagem ,object-gen,8, eleitoral ,-, -, -
3711,emprego,7,-, ,object-gen, -, - ,object-f, -, -,-, -, -
3712,papel,19,-, ,object-gen, 20 21, de São_Paulo ,object-f, -, -,-, -, -
3712,posição,11,-, ,experiencer-gen, -, - ,topic, -, -,-, -, -
3713,ajuste,11,passar por, 9 10,agent-gen,,,object-gen,  3 4 5 6,  Países como a Argentina ,-, -, -
3718,informação,12,-, ,agent-speaker, -, - ,addressee, -, -,message, -, -
3719,protesto,5,-, ,agent-gen, -, - ,object-gen, -, -,-, -, -
3720,protesto,10,-, ,agent-gen, -, - ,object-gen, -, -,-, -, -
3721,autorização,2,sem,1,agent-gen, -, -,object-gen, -, -,object-f, -, -
3722,multa,5,aplicar,6,agent-gen, -, - ,object-gen, 7 8 9 10 11 12 13, a a Indústrias_J.B._Duarte e a seus dirigentes ,-, -, -
3722,prática,16,-, ,agent-gen, 8 9 11 12 13, a Indústrias_J.B._Duarte e a seus dirigentes ,object-f, 17 18 19 20 21 22, de atividades restritas a instituições financeiras ,-, -, -
3722,atividade,18,-,,agent-gen, 8 9 11 12 13, a Indústrias_J.B._Duarte e a seus dirigentes ,-, -, -,-, -, -
3724,preço,16,-, ,object-gen, 11 12 13 14, títulos de renda fixa ,-, -, -,-, -, -
3726,luta,1,-, ,agent-gen, -, - ,object-gen, -, -,-, -, -
3727,luta,15,-, ,agent-gen, 16 17 18, entre facções rivais ,object-gen, 16 17 18, entre facções rivais ,-, -, -
3731,aprimoramento,5,-, ,agent-gen, -, - ,object-gen, 8 9 10, de novos produtos ,-, -, -
3731,criação,7,-, ,agent-creator, -, - ,object-gen, 8 9 10, de novos produtos ,-, -, -
3731,manipulação,13,-, ,agent-gen, -, - ,object-gen, 14 15 16 17 18 19 20 22 21 22 23 24, de animais e plantas destinados a a saúde e estética humana ,-, -, -
3731,saúde,21,-, ,object-gen,24, humana ,-, -, -,-, -, -
3731,estética,23,-, ,object-gen,24, humana ,-, -, -,-, -, -
3732,guarda,5,conseguir,3,object-gen,9, Conceição ,object-gen, 6 7, de Natasha ,-, -, -
3735,grito,5,-, ,agent-gen,4, meu ,-, -, -,-, -, -
3736,indiferença,7,-, ,experiencer-gen, 8 9 10 11, de a polícia local ,object-gen, 12 13 14, em_relação_a o caso ,-, -, -
3738,objetivo,8,-,,experiencer-gen, -, - ,object-f, 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40," de ganhar a prévia de o PMDB que vai  definir o candidato de o partido a a Presidência em o próximo dia 15 , bem_como manter unido o PMDB durante a campanha ",-, -, -
3738,campanha,40,-, ,agent-gen, -, - ,object-f, -, -,-, -, -
3739,vitória,15,-, ,object-gen, -, - ,object-gen, -, -,-, -, -
3739,ataque,2,fazer,7,agent-gen, -, - ,patient, 3 4, a Sarney ,-, -, -
3740,debate,20,-, ,agent-speaker, 22 23 24 25 26 27, de o gabinete de governo japonês ,topic,16, ele ,-, -, -
3744,registro,7,-, ,agent-gen, -,,object-gen, 8 9 10 11 12 13, de aplicação rigorosa de a lei ,-, -, -
3744,aplicação,9,-, ,agent-gen, -, - ,object-gen, 11 12 13, de a lei ,-, -, -
3746,poder,12,-, ,object-gen, 3 4 5 6 7, o Partido_Liberal_Democrático ( PLD ),object-f, -, -,-, -, -
3749,administração,18,-, ,agent-gen, -, - ,object-gen, 19 20 21, de a firma ,-, -, -
3750,disputa,4,-, ,agent-gen, 6 7 8, entre as indústrias ,co-agent, 6 7 8, entre as indústrias ,-, -, -
3751,liderança,7, em,5,object-gen, 1 2 3, A japonesa NEC ,object-f, -, -,-, -, -
3752,contrato,20,-,,agent-gen,8, Ericsson ,object-f,  22 23 24 25,  para fornecimento de equipamentos ,co-agent,,
3753,contrato,14,-,,agent-gen, 17 18 19 20 21, as concessionárias de a Telebrás ,object-f, -, -,co-agent, -, -
3753,implantação,30,-, ,agent-gen, -, - ,object-gen, 31 32 33 34, de o sistema móvel ,object-gen, -, -
3754,invasão,3,-, ,agent-gen, -, - ,object-gen, 4 5 6 7, de as próprias terras ,-, -, -
3756,invasão,2,fazer,7,agent-gen, 3 4 5, de o grupo,object-gen, -, -,-, -, -
3758,prêmio,5,conquistar,3,agent-giver, -, - ,recipient,4, seu ,-, -, -
3761,irreverência,16,-, ,object-gen, 17 18 19 20 21, de as histórias em quadrinhos ,-, -, -,-, -, -
3762,ida,5,-, ,agent-gen, 6 7 8 9, de um agente secreto ,locative-dest, 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31," a a desumana cidade futurista de Alphaville , controlada por um cérebro eletrônico que baniu totalmente os conceitos de amor e solidariedade ",-, -, -
3762,amor,29,-, ,experiencer-gen, -, - ,object-gen, -, -,-, -, -
3762,solidariedade,31,-, ,object-gen, -, - ,object-gen, -, -,-, -, -
3764,ousadia,16,-, ,object-gen, -, - ,object-f, 17 18 19 20 21 22, de montar sequências inteiras em negativo ,-, -, -
3765,experimentalismo,2,-, ,object-gen, 3 4 5, de o filme,-, -, -,-, -, -
3765,proposição,9,-, ,agent-speaker,8, sua,message, 12 13 14 15 16 17, a alienação em a sociedade tecnológica ,-, -, -
3765,alienação,13,-, ,object-gen, -, - ,-, -, -,-, -, -
3767,audiência,2,-, ,agent-gen, -, - ,object-gen, -, -,-, -, -
3767,discussão,12,-, ,agent-speaker, -, - ,co-agent, -, -,-,,
3767,obrigatoriedade,15,-, ,object-gen,16 17 18 19, de o diploma específico ,object-f, 20 21 22 23 24 25, para o exercício de o jornalismo ,-, -, -
3767,exercício,22,-, ,agent-gen, -, - ,object-f, 23 24 25, de o jornalismo ,-, -, -
3767,diploma,18,-, ,object-gen, -, - ,-, -, -,-, -, -
3768,demissão,8,-, ,agent-gen, -, - ,object-gen, 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28, de os cerca_de 150 jornalistas irregulares ( que não têm curso universitário de Jornalismo ) de as empresas de Belém ,-, -, -
3769,atendimento,15,-, ,agent-gen, -, - ,object-gen, -, -,-, -, -
3769,serviço,30,-, ,agent-gen,,  ,object-f, -, -,-, -, -
3769,acesso,27,conseguir,26,object-gen, 20 21 22, os mais pobres ,object-f, 28 29 30 31, a os serviços públicos ,-, -, -
3770,problema,2,-, ,object-gen, -, - ,object-f, -, -,-, -, -
